done_us,dt_good_us,raw,delta,counts,i2c_us,omega_mrev,window_mrev,cmd_mrev,fas_mrev,remain_ddeg,flags_hex,state,stage,current_ma,step_count,step_us,drv_status_hex,tstep,driver_age_us,gstat_hex,pins_hex
70825980,1088,498,0,3686,320,0,0,0,0,0,1,0,0,0,0,70826065,2147483696,1048575,22617,0,3
70827028,1048,498,0,3686,367,0,0,0,0,0,1,0,0,0,0,70827131,2147483696,1048575,23687,0,3
70827943,915,498,0,3686,275,0,0,0,0,0,1,0,0,0,0,70828006,2147483696,1048575,24544,0,3
70828911,968,498,0,3686,251,0,0,0,0,0,1,0,0,0,0,70828961,2147483696,1048575,25497,0,3
70829910,999,498,0,3686,246,0,0,0,0,0,1,0,0,0,0,70829963,2147483696,1048575,26506,0,3
70830923,1013,498,0,3686,259,0,0,0,0,0,1,0,0,0,0,70830966,2147483696,1048575,27503,0,3
70831911,988,498,0,3686,241,0,0,0,0,0,1,0,0,0,0,70831948,2147483696,1048575,28484,0,3
70832904,993,498,0,3686,245,0,0,0,0,0,1,0,0,0,0,70832951,2147483696,1048575,29490,0,3
70833909,1005,498,0,3686,242,0,0,0,0,0,1,0,0,0,0,70833963,2147483696,1048575,30502,0,3
70834921,1012,498,0,3686,249,0,0,0,0,0,1,0,0,0,0,70834968,2147483696,1048575,31505,0,3
70835914,993,498,0,3686,244,0,0,0,0,0,1,0,0,0,0,70835966,2147483696,1048575,32502,0,3
70836959,1045,498,0,3686,290,0,0,0,0,0,1,0,0,0,0,70837032,2147483696,1048575,33582,0,3
70837896,937,498,0,3686,237,0,0,0,0,0,1,0,0,0,0,70837931,2147483696,1048575,34466,0,3
70838904,1008,498,0,3686,234,0,0,0,0,0,1,0,0,0,0,70838939,2147483696,1048575,35474,0,3
70839897,993,498,0,3686,230,0,0,0,0,0,1,0,0,0,0,70839929,2147483696,1048575,36463,0,3
70840892,995,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70840925,2147483696,1048575,37460,0,3
70841889,997,498,0,3686,225,0,0,0,0,0,1,0,0,0,0,70841923,2147483696,1048575,38458,0,3
70842890,1001,498,0,3686,231,0,0,0,0,0,1,0,0,0,0,70842924,2147483696,1048575,39459,0,3
70843895,1005,498,0,3686,230,0,0,0,0,0,1,0,0,0,0,70843927,2147483696,1048575,40462,0,3
70844891,996,498,0,3686,228,0,0,0,0,0,1,0,0,0,0,70844944,2147483696,1048575,41486,0,3
