record,done_us,dt_good_us,raw,delta,counts,i2c_us,omega_mrev,window_mrev,cmd_mrev,fas_mrev,remain_ddeg,flags_hex,state,stage,current_ma,step_count,step_us,drv_status_hex,tstep,driver_age_us,gstat_hex,pins_hex
D,26991219,947,887,1,3297,350,-9,-16,0,16,0,01,12,2,2200,7,26991293,211F0000,19075,21299,00,02
D,26992180,961,887,0,3297,312,-10,-16,0,17,0,01,12,2,2200,7,26992296,211F0000,19075,22306,00,02
D,26993222,1042,887,0,3297,367,-10,-16,0,17,0,01,12,2,2200,8,26993306,211F0000,19075,23312,00,02
D,26994147,925,887,0,3297,277,-10,-16,0,17,0,01,12,2,2200,8,26994210,211F0000,19075,24214,00,02
D,26995175,1028,887,0,3297,317,-10,-16,0,17,0,01,12,2,2200,8,26995244,211F0000,19075,25246,00,02
D,26996146,971,887,0,3297,292,-11,-16,0,17,0,01,12,2,2200,8,26996229,211F0000,19075,26237,00,02
D,26997216,1070,887,0,3297,349,-11,-16,0,17,0,01,12,2,2200,8,26997288,211F0000,19075,27292,00,02
D,26998160,944,887,0,3297,296,-11,-16,0,17,0,01,12,2,2200,8,26998232,211F0000,19075,28236,00,02
D,26999182,1022,887,0,3297,313,-11,-16,0,17,0,01,12,2,2200,8,26999249,211F0000,19075,29252,00,02
D,27000231,1049,887,0,3297,372,-11,-16,0,17,0,01,12,2,2200,8,27000335,211F0000,19075,30348,00,02
D,27001159,928,887,0,3297,292,-12,-16,0,17,0,01,12,2,2200,8,27001212,211F0000,19075,31213,00,02
D,27002124,965,887,0,3297,256,-12,-16,0,17,0,01,12,2,2200,8,27002180,211F0000,19075,32179,00,02
D,27003124,1000,887,0,3297,254,-12,-16,0,17,0,01,12,2,2200,8,27003177,211F0000,19075,33175,00,02
D,27004155,1031,887,0,3297,289,-12,-16,0,17,0,01,12,2,2200,8,27004233,211F0000,19075,34237,00,02
D,27005135,980,887,0,3297,267,-12,-8,0,17,0,01,12,2,2200,8,27005181,211F0000,19075,35179,00,02
D,27006121,986,887,0,3297,252,-12,-8,0,17,0,01,12,2,2200,8,27006176,211F0000,19075,36175,00,02
D,27007117,996,887,0,3297,252,-12,-8,0,17,0,01,12,2,2200,8,27007164,211F0000,19075,37162,00,02
D,27008169,1052,887,0,3297,300,-11,-8,0,18,0,01,12,2,2200,8,27008248,211F0000,19075,38251,00,02
D,27009201,1032,888,1,3296,332,-12,-16,0,18,0,01,12,2,2200,8,27009299,211F0000,19075,39318,00,02
D,27010305,1104,888,0,3296,421,-12,-16,0,18,0,01,12,2,2200,8,27010425,211F0000,19075,40446,00,02
D,27011207,902,888,0,3296,351,-12,-16,0,18,0,01,12,2,2200,8,27011280,211F0000,19075,41283,00,02
D,27012207,1000,888,0,3296,342,-12,-16,0,18,0,01,12,2,2200,8,27012291,211F0000,19075,42299,00,02
D,27013209,1002,888,0,3296,338,-12,-16,0,18,0,01,12,2,2200,9,27013282,211F0000,19075,43287,00,02
D,27014162,953,888,0,3296,291,-12,-16,0,18,0,01,12,2,2200,9,27014234,211F0000,19075,44242,00,02
D,27015183,1021,888,0,3296,310,-13,-16,0,18,0,01,12,2,2200,9,27015249,211F0000,19075,45252,00,02
D,27016142,959,888,0,3296,278,-13,-16,0,18,0,01,12,2,2200,9,27016222,211F0000,19075,46225,00,02
D,27017194,1052,888,0,3296,329,-13,-16,0,18,0,01,12,2,2200,9,27017263,211F0000,19075,47269,00,02
D,27018179,985,888,0,3296,313,-13,-16,0,18,0,01,12,2,2200,9,27018256,211F0000,19075,48262,00,02
D,27019171,992,888,0,3296,315,-13,-16,0,18,0,01,12,2,2200,9,27019241,211F0000,19075,49243,00,02
D,27020248,1077,888,0,3296,386,-13,-16,0,18,0,01,12,2,2200,9,27020349,211F0000,15093,2,00,02
D,27021304,1056,889,1,3295,279,-13,-16,0,18,0,01,12,2,2200,9,27021359,211F0000,15093,468,00,02
D,27022111,807,889,0,3295,252,-13,-16,0,18,0,01,12,2,2200,9,27022157,211F0000,15093,1259,00,02
D,27023125,1014,889,0,3295,258,-14,-16,0,18,0,01,12,2,2200,9,27023175,211F0000,15093,2277,00,02
D,27024144,1019,889,0,3295,283,-14,-16,0,18,0,01,12,2,2200,9,27024207,211F0000,15093,3313,00,02
D,27025131,987,889,0,3295,273,-14,-16,0,18,0,01,12,2,2200,9,27025186,211F0000,15093,4289,00,02
D,27026109,978,889,0,3295,252,-14,-16,0,18,0,01,12,2,2200,9,27026155,211F0000,15093,5258,00,02
D,27027124,1015,889,0,3295,258,-14,-16,0,18,0,01,12,2,2200,9,27027174,211F0000,15093,6276,00,02
D,27028140,1016,889,0,3295,281,-14,-16,0,19,0,01,12,2,2200,9,27028210,211F0000,15093,7319,00,02
D,27029197,1057,889,0,3295,338,-14,-16,0,19,0,01,12,2,2200,9,27029298,211F0000,15093,8419,00,02
D,27030306,1109,889,0,3295,429,-14,-16,0,19,0,01,12,2,2200,9,27030429,211F0000,15093,9552,00,02
D,27031211,905,889,0,3295,352,-14,-16,0,19,0,01,12,2,2200,10,27031283,211F0000,15093,10392,00,02
D,27032215,1004,889,0,3295,350,-14,-16,0,19,0,01,12,2,2200,10,27032303,211F0000,15093,11411,00,02
D,27033192,977,889,0,3295,335,-14,-16,0,19,0,01,12,2,2200,10,27033260,211F0000,15093,12371,00,02
D,27034161,969,889,0,3295,295,-14,-16,0,19,0,01,12,2,2200,10,27034239,211F0000,15093,13348,00,02
D,27035177,1016,889,0,3295,319,-14,-16,0,19,0,01,12,2,2200,10,27035242,211F0000,15093,14348,00,02
D,27036155,978,889,0,3295,288,-15,-16,0,19,0,01,12,2,2200,10,27036240,211F0000,15093,15349,00,02
D,27037204,1049,890,1,3294,335,-15,-24,0,19,0,01,12,2,2200,10,27037270,211F0000,15093,16379,00,02
D,27038176,972,890,0,3294,306,-15,-24,0,19,0,01,12,2,2200,10,27038254,211F0000,15093,17363,00,02
D,27039167,991,890,0,3294,310,-16,-24,0,19,0,01,12,2,2200,10,27039236,211F0000,15093,18343,00,02
D,27040281,1114,890,0,3294,412,-16,-16,0,19,0,01,12,2,2200,10,27040391,211F0000,15093,19507,00,02
D,27041146,865,890,0,3294,291,-16,-16,0,19,0,01,12,2,2200,10,27041197,211F0000,15093,20300,00,02
D,27042120,974,890,0,3294,252,-16,-16,0,19,0,01,12,2,2200,10,27042169,211F0000,15093,21272,00,02
D,27043111,991,890,0,3294,254,-16,-16,0,19,0,01,12,2,2200,10,27043162,211F0000,15093,22264,00,02
D,27044118,1007,890,0,3294,263,-16,-16,0,19,0,01,12,2,2200,10,27044177,211F0000,15093,23283,00,02
D,27045131,1013,890,0,3294,260,-16,-16,0,19,0,01,12,2,2200,10,27045177,211F0000,15093,24279,00,02
D,27046114,983,890,0,3294,250,-16,-16,0,19,0,01,12,2,2200,10,27046168,211F0000,15093,25271,00,02
D,27047122,1008,890,0,3294,253,-16,-16,0,19,0,01,12,2,2200,10,27047169,211F0000,15093,26271,00,02
D,27048140,1018,890,0,3294,282,-16,-16,0,19,0,01,12,2,2200,10,27048209,211F0000,15093,27316,00,02
D,27049183,1043,890,0,3294,326,-16,-16,0,19,0,01,12,2,2200,11,27049282,211F0000,15093,28401,00,02
D,27050273,1090,890,0,3294,385,-16,-16,0,19,0,01,12,2,2200,11,27050392,211F0000,15093,29513,00,02
D,27051194,921,890,0,3294,337,-16,-16,0,19,0,01,12,2,2200,11,27051265,211F0000,15093,30372,00,02
D,27052185,991,890,0,3294,313,-15,-8,0,19,0,01,12,2,2200,11,27052273,211F0000,15093,31384,00,02
D,27053215,1030,890,0,3294,351,-15,-8,0,19,0,01,12,2,2200,11,27053290,211F0000,15093,32399,00,02
D,27054145,930,890,0,3294,275,-15,-8,0,19,0,01,12,2,2200,11,27054214,211F0000,15093,33321,00,02
D,27055175,1030,890,0,3294,316,-15,-8,0,19,0,01,12,2,2200,11,27055244,211F0000,15093,34353,00,02
D,27056182,1007,890,0,3294,316,-14,-8,0,19,0,01,12,2,2200,11,27056267,211F0000,15093,35378,00,02
D,27057204,1022,890,0,3294,344,-14,-8,0,19,0,01,12,2,2200,11,27057275,211F0000,15093,36384,00,02
D,27058159,955,891,1,3293,298,-14,-16,0,19,0,01,12,2,2200,11,27058237,211F0000,15093,37348,00,02
D,27059168,1009,891,0,3293,310,-14,-16,0,19,0,01,12,2,2200,11,27059237,211F0000,15093,38343,00,02
D,27060266,1098,891,0,3293,407,-14,-16,0,20,0,01,12,2,2200,11,27060373,211F0000,15093,39491,00,02
D,27061162,896,891,0,3293,289,-14,-16,0,20,0,01,12,2,2200,11,27061218,211F0000,15093,40320,00,02
D,27062123,961,891,0,3293,253,-14,-16,0,20,0,01,12,2,2200,11,27062179,211F0000,15093,41282,00,02
D,27063123,1000,891,0,3293,255,-14,-16,0,20,0,01,12,2,2200,11,27063176,211F0000,15093,42278,00,02
D,27064135,1012,891,0,3293,281,-15,-16,0,20,0,01,12,2,2200,11,27064208,211F0000,15093,43316,00,02
D,27065132,997,891,0,3293,269,-15,-16,0,20,0,01,12,2,2200,11,27065179,211F0000,15093,44282,00,02
D,27066111,979,891,0,3293,253,-15,-16,0,20,0,01,12,2,2200,12,27066165,211F0000,15093,45269,00,02
D,27067127,1016,891,0,3293,263,-15,-16,0,20,0,01,12,2,2200,12,27067183,211F0000,15093,46286,00,02
D,27068174,1047,891,0,3293,307,-14,-8,0,20,0,01,12,2,2200,12,27068250,211F0000,15093,47363,00,02
D,27069196,1022,891,0,3293,326,-14,-8,0,20,0,01,12,2,2200,12,27069293,211F0000,15093,48408,00,02
D,27070267,1071,892,1,3292,390,-14,-16,0,20,0,01,12,2,2200,12,27070375,211F0000,15093,49502,00,02
D,27071218,951,892,0,3292,361,-14,-16,0,20,0,01,12,2,2200,12,27071287,211F0000,12871,2,00,02
D,27072280,1062,892,0,3292,325,-14,-16,0,21,0,01,12,2,2200,12,27072383,211F0000,12871,569,00,02
D,27073206,926,892,0,3292,349,-14,-16,0,21,0,01,12,2,2200,12,27073275,211F0000,12871,1456,00,02
D,27074122,916,892,0,3292,267,-14,-16,0,21,0,01,12,2,2200,12,27074193,211F0000,12871,2372,00,02
D,27075173,1051,892,0,3292,309,-15,-16,0,21,0,01,12,2,2200,12,27075244,211F0000,12871,3422,00,02
D,27076162,989,892,0,3292,307,-15,-16,0,21,0,01,12,2,2200,12,27076250,211F0000,12871,4435,00,02
D,27077210,1048,892,0,3292,348,-15,-16,0,21,0,01,12,2,2200,12,27077277,211F0000,12871,5456,00,02
D,27078183,973,892,0,3292,311,-15,-16,0,21,0,01,12,2,2200,12,27078264,211F0000,12871,6444,00,02
D,27079186,1003,892,0,3292,314,-15,-16,0,21,0,01,12,2,2200,12,27079250,211F0000,12871,7433,00,02
D,27080249,1063,892,0,3292,382,-15,-16,0,21,0,01,12,2,2200,12,27080348,211F0000,12871,8542,00,02
D,27081149,900,892,0,3292,277,-15,-16,0,21,0,01,12,2,2200,12,27081203,211F0000,12871,9381,00,02
D,27082119,970,892,0,3292,258,-15,-16,0,21,0,01,12,2,2200,13,27082168,211F0000,12871,10345,00,02
D,27083111,992,893,1,3291,252,-15,-24,0,21,0,01,12,2,2200,13,27083163,211F0000,12871,11337,00,02
D,27084159,1048,893,0,3291,288,-16,-24,0,21,0,01,12,2,2200,13,27084231,211F0000,12871,12410,00,02
D,27085120,961,893,0,3291,263,-16,-24,0,21,0,01,12,2,2200,13,27085172,211F0000,12871,13346,00,02
D,27086119,999,893,0,3291,253,-16,-24,0,21,0,01,12,2,2200,13,27086175,211F0000,12871,14350,00,02
D,27087116,997,893,0,3291,251,-17,-24,0,21,0,01,12,2,2200,13,27087164,211F0000,12871,15338,00,02
D,27088169,1053,893,0,3291,299,-17,-16,0,22,0,01,12,2,2200,13,27088246,211F0000,12871,16427,00,02
D,27089194,1025,893,0,3291,337,-17,-16,0,22,0,01,12,2,2200,13,27089292,211F0000,12871,17487,00,02
D,27090301,1107,893,0,3291,432,-17,-16,0,22,0,01,12,2,2200,13,27090425,211F0000,12871,18623,00,02
D,27091218,917,893,0,3291,346,-16,-16,0,22,0,01,12,2,2200,13,27091286,211F0000,12871,19464,00,02
D,27092196,978,893,0,3291,332,-16,-16,0,22,0,01,12,2,2200,13,27092278,211F0000,12871,20458,00,02
D,27093203,1007,893,0,3291,334,-16,-16,0,22,0,01,12,2,2200,13,27093276,211F0000,12871,21459,00,02
D,27094154,951,894,1,3290,295,-17,-24,0,22,0,01,12,2,2200,13,27094223,211F0000,12871,22405,00,02
D,27095183,1029,894,0,3290,317,-17,-24,0,22,0,01,12,2,2200,13,27095252,211F0000,12871,23433,00,02
D,27096150,967,894,0,3290,279,-17,-24,0,22,0,01,12,2,2200,13,27096227,211F0000,12871,24408,00,02
D,27097209,1059,894,0,3290,337,-18,-24,0,22,0,01,12,2,2200,13,27097284,211F0000,12871,25466,00,02
D,27098183,974,894,0,3290,316,-18,-24,0,22,0,01,12,2,2200,14,27098258,211F0000,12871,26442,00,02
D,27099184,1001,894,0,3290,320,-18,-24,0,22,0,01,12,2,2200,14,27099255,211F0000,12871,27434,00,02
D,27100247,1063,894,0,3290,380,-18,-24,0,22,0,01,12,2,2200,14,27100346,211F0000,12871,28541,00,02
D,27101148,901,894,0,3290,280,-18,-16,0,22,0,01,12,2,2200,14,27101199,211F0000,12871,29373,00,02
D,27102111,963,894,0,3290,255,-18,-16,0,22,0,01,12,2,2200,14,27102159,211F0000,12871,30334,00,02
D,27103120,1009,894,0,3290,255,-18,-16,0,22,0,01,12,2,2200,14,27103170,211F0000,12871,31344,00,02
D,27104149,1029,894,0,3290,290,-18,-16,0,22,0,01,12,2,2200,14,27104224,211F0000,12871,32402,00,02
D,27105145,996,895,1,3289,290,-18,-24,0,22,0,01,12,2,2200,14,27105199,211F0000,12871,33374,00,02
D,27106112,967,895,0,3289,252,-18,-24,0,22,0,01,12,2,2200,14,27106167,211F0000,12871,34342,00,02
D,27107113,1001,895,0,3289,254,-19,-24,0,22,0,01,12,2,2200,14,27107160,211F0000,12871,35334,00,02
D,27108145,1032,895,0,3289,280,-19,-24,0,22,0,01,12,2,2200,14,27108218,211F0000,12871,36398,00,02
D,27109186,1041,895,0,3289,326,-19,-24,0,22,0,01,12,2,2200,14,27109290,211F0000,12871,37485,00,02
D,27110254,1068,895,0,3289,396,-19,-24,0,22,0,01,12,2,2200,14,27110365,211F0000,12871,38566,00,02
D,27111212,958,895,0,3289,351,-19,-24,0,22,0,01,12,2,2200,14,27111281,211F0000,12871,39461,00,02
D,27112183,971,895,0,3289,312,-20,-24,0,22,0,01,12,2,2200,14,27112269,211F0000,12871,40455,00,02
D,27113212,1029,895,0,3289,341,-20,-16,0,22,0,01,12,2,2200,15,27113288,211F0000,12871,41469,00,02
D,27114141,929,895,0,3289,273,-19,-16,0,22,0,01,12,2,2200,15,27114207,211F0000,12871,42384,00,02
D,27115177,1036,895,0,3289,307,-19,-16,0,22,0,01,12,2,2200,15,27115244,211F0000,12871,43422,00,02
D,27116160,983,895,0,3289,305,-19,-16,0,22,0,01,12,2,2200,15,27116242,211F0000,12871,44425,00,02
D,27117194,1034,895,0,3289,336,-19,-16,0,22,0,01,12,2,2200,15,27117266,211F0000,12871,45449,00,02
D,27118186,992,895,0,3289,316,-19,-16,0,22,0,01,12,2,2200,15,27118263,211F0000,12871,46442,00,02
D,27119178,992,896,1,3288,308,-19,-24,0,22,0,01,12,2,2200,15,27119241,211F0000,12871,47420,00,02
D,27120281,1103,896,0,3288,416,-19,-24,0,23,0,01,12,2,2200,15,27120385,211F0000,12871,48574,00,02
D,27121155,874,896,0,3288,282,-19,-24,0,23,0,01,12,2,2200,15,27121206,211F0000,12871,49382,00,02
D,27122116,961,896,0,3288,256,-20,-24,0,23,0,01,12,2,2200,15,27122165,211F0000,11405,1,00,02
D,27123129,1013,896,0,3288,261,-20,-24,0,23,0,01,12,2,2200,15,27123189,211F0000,11405,491,00,02
D,27124146,1017,896,0,3288,290,-20,-24,0,23,0,01,12,2,2200,15,27124221,211F0000,11405,1528,00,02
D,27125127,981,896,0,3288,271,-20,-16,0,23,0,01,12,2,2200,15,27125176,211F0000,11405,2478,00,02
D,27126119,992,896,0,3288,251,-20,-16,0,23,0,01,12,2,2200,15,27126175,211F0000,11405,3477,00,02
D,27127121,1002,897,1,3287,251,-20,-24,0,23,0,01,12,2,2200,16,27127169,211F0000,11405,4470,00,02
D,27128152,1031,896,-1,3288,298,-20,-16,0,24,0,01,12,2,2200,16,27128230,211F0000,11405,5540,00,02
D,27129195,1043,897,1,3287,334,-20,-24,0,24,0,01,12,2,2200,16,27129295,211F0000,11405,6615,00,02
D,27130279,1084,897,0,3287,404,-20,-24,0,24,0,01,12,2,2200,16,27130399,211F0000,11405,7723,00,02
D,27131222,943,897,0,3287,350,-20,-24,0,24,0,01,12,2,2200,16,27131293,211F0000,11405,8598,00,02
D,27132178,956,897,0,3287,308,-20,-24,0,24,0,01,12,2,2200,16,27132257,211F0000,11405,9566,00,02
D,27133187,1009,897,0,3287,324,-20,-24,0,24,0,01,12,2,2200,16,27133256,211F0000,11405,10562,00,02
D,27134132,945,897,0,3287,274,-21,-24,0,24,0,01,12,2,2200,16,27134202,211F0000,11405,11509,00,02
D,27135169,1037,897,0,3287,314,-20,-16,0,24,0,01,12,2,2200,16,27135243,211F0000,11405,12551,00,02
D,27136154,985,897,0,3287,300,-20,-16,0,24,0,01,12,2,2200,16,27136231,211F0000,11405,13536,00,02
D,27137209,1055,897,0,3287,340,-20,-16,0,24,0,01,12,2,2200,16,27137282,211F0000,11405,14593,00,02
D,27138177,968,898,1,3286,305,-20,-24,0,24,0,01,12,2,2200,16,27138252,211F0000,11405,15561,00,02
D,27139171,994,898,0,3286,317,-20,-24,0,24,0,01,12,2,2200,16,27139239,211F0000,11405,16546,00,02
D,27140243,1072,898,0,3286,385,-21,-24,0,24,0,01,12,2,2200,16,27140346,211F0000,11405,17668,00,02
D,27141154,911,898,0,3286,283,-21,-24,0,24,0,01,12,2,2200,17,27141204,211F0000,11405,18505,00,02
D,27142112,958,898,0,3286,256,-21,-24,0,24,0,01,12,2,2200,17,27142160,211F0000,11405,19462,00,02
D,27143125,1013,898,0,3286,258,-21,-24,0,24,0,01,12,2,2200,17,27143175,211F0000,11405,20477,00,02
D,27144164,1039,898,0,3286,299,-21,-24,0,24,0,01,12,2,2200,17,27144241,211F0000,11405,21546,00,02
D,27145164,1000,898,0,3286,287,-21,-24,0,24,0,01,12,2,2200,17,27145216,211F0000,11405,22519,00,02
D,27146105,941,898,0,3286,252,-21,-24,0,24,0,01,12,2,2200,17,27146159,211F0000,11405,23463,00,02
D,27147108,1003,898,0,3286,254,-21,-24,0,24,0,01,12,2,2200,17,27147156,211F0000,11405,24457,00,02
D,27148141,1033,899,1,3285,281,-22,-32,0,24,0,01,12,2,2200,17,27148214,211F0000,11405,25521,00,02
D,27149198,1057,899,0,3285,332,-22,-24,0,24,0,01,12,2,2200,17,27149302,211F0000,11405,26623,00,02
D,27150271,1073,899,0,3285,387,-22,-24,0,24,0,01,12,2,2200,17,27150385,211F0000,11405,27705,00,02
D,27151215,944,899,0,3285,343,-22,-24,0,24,0,01,12,2,2200,17,27151284,211F0000,11405,28590,00,02
D,27152164,949,899,0,3285,304,-22,-24,0,24,0,01,12,2,2200,17,27152250,211F0000,11405,29560,00,02
D,27153219,1055,899,0,3285,346,-22,-24,0,24,0,01,12,2,2200,17,27153295,211F0000,11405,30604,00,02
D,27154108,889,899,0,3285,252,-22,-24,0,24,0,01,12,2,2200,17,27154170,211F0000,11405,31475,00,02
D,27155163,1055,899,0,3285,305,-22,-24,0,24,0,01,12,2,2200,18,27155233,211F0000,11405,32539,00,02
D,27156182,1019,899,0,3285,318,-22,-24,0,25,0,01,12,2,2200,18,27156273,211F0000,11405,33583,00,02
D,27157225,1043,899,0,3285,352,-22,-16,0,25,0,01,12,2,2200,18,27157299,211F0000,11405,34609,00,02
D,27158177,952,899,0,3285,307,-22,-24,0,25,0,01,12,2,2200,18,27158254,211F0000,11405,35560,00,02
D,27159160,983,899,0,3285,302,-22,-24,0,25,0,01,12,2,2200,18,27159227,211F0000,11405,36533,00,02
D,27160253,1093,899,0,3285,391,-22,-16,0,25,0,01,12,2,2200,18,27160350,211F0000,11405,37670,00,02
D,27161146,893,900,1,3284,279,-22,-24,0,25,0,01,12,2,2200,18,27161202,211F0000,11405,38503,00,02
D,27162110,964,900,0,3284,254,-22,-24,0,25,0,01,12,2,2200,18,27162161,211F0000,11405,39463,00,02
D,27163123,1013,900,0,3284,252,-22,-24,0,25,0,01,12,2,2200,18,27163176,211F0000,11405,40477,00,02
D,27164123,1000,900,0,3284,259,-22,-24,0,25,0,01,12,2,2200,18,27164175,211F0000,11405,41477,00,02
D,27165121,998,900,0,3284,259,-22,-24,0,25,0,01,12,2,2200,18,27165175,211F0000,11405,42476,00,02
D,27166116,995,900,0,3284,251,-22,-24,0,25,0,01,12,2,2200,18,27166166,211F0000,11405,43468,00,02
D,27167118,1002,900,0,3284,261,-22,-24,0,25,0,01,12,2,2200,18,27167173,211F0000,11405,44474,00,02
D,27168145,1027,900,0,3284,287,-22,-24,0,26,0,01,12,2,2200,19,27168219,211F0000,11405,45528,00,02
D,27169208,1063,901,1,3283,339,-23,-24,0,26,0,01,12,2,2200,19,27169310,211F0000,11405,46629,00,02
D,27170302,1094,901,0,3283,424,-23,-24,0,26,0,01,12,2,2200,19,27170424,211F0000,11405,47747,00,02
D,27171214,912,901,0,3283,344,-23,-24,0,26,0,01,12,2,2200,19,27171285,211F0000,11405,48591,00,02
D,27172205,991,901,0,3283,338,-23,-24,0,26,0,01,12,2,2200,19,27172286,211F0000,11405,49593,00,02
D,27173199,994,901,0,3283,335,-23,-24,0,26,0,01,12,2,2200,19,27173273,211F0000,10056,2,00,02
D,27174226,1027,901,0,3283,296,-23,-24,0,26,0,01,12,2,2200,19,27174299,211F0000,10056,487,00,02
D,27175183,957,901,0,3283,312,-23,-24,0,26,0,01,12,2,2200,19,27175252,211F0000,10056,1441,00,02
D,27176145,962,901,0,3283,274,-23,-24,0,26,0,01,12,2,2200,19,27176221,211F0000,10056,2408,00,02
D,27177181,1036,901,0,3283,313,-23,-24,0,26,0,01,12,2,2200,19,27177248,211F0000,10056,3436,00,02
D,27178172,991,902,1,3282,310,-23,-24,0,26,0,01,12,2,2200,19,27178249,211F0000,10056,4440,00,02
D,27179179,1007,902,0,3282,313,-23,-24,0,26,0,01,12,2,2200,19,27179246,211F0000,10056,5435,00,02
D,27180247,1068,902,0,3282,383,-23,-24,0,26,0,01,12,2,2200,20,27180350,211F0000,10056,6552,00,02
D,27181149,902,902,0,3282,281,-23,-24,0,26,0,01,12,2,2200,20,27181199,211F0000,10056,7382,00,02
D,27182127,978,902,0,3282,256,-23,-24,0,26,0,01,12,2,2200,20,27182180,211F0000,10056,8366,00,02
D,27183109,982,902,0,3282,256,-23,-24,0,26,0,01,12,2,2200,20,27183155,211F0000,10056,9338,00,02
D,27184149,1040,902,0,3282,288,-23,-24,0,26,0,01,12,2,2200,20,27184227,211F0000,10056,10414,00,02
D,27185155,1006,902,0,3282,290,-23,-24,0,26,0,01,12,2,2200,20,27185213,211F0000,10056,11398,00,02
D,27186106,951,902,0,3282,252,-23,-24,0,26,0,01,12,2,2200,20,27186157,211F0000,10056,12341,00,02
D,27187120,1014,903,1,3281,254,-24,-32,0,26,0,01,12,2,2200,20,27187173,211F0000,10056,13356,00,02
D,27188134,1014,903,0,3281,274,-24,-32,0,26,0,01,12,2,2200,20,27188207,211F0000,10056,14397,00,02
D,27189205,1071,903,0,3281,330,-24,-33,0,26,0,01,12,2,2200,20,27189306,211F0000,10056,15508,00,02
D,27190265,1060,903,0,3281,382,-25,-33,0,26,0,01,12,2,2200,20,27190374,211F0000,10056,16583,00,02
D,27191216,951,903,0,3281,343,-25,-24,0,26,0,01,12,2,2200,20,27191286,211F0000,10056,17474,00,02
D,27192167,951,903,0,3281,311,-25,-24,0,26,0,01,12,2,2200,20,27192248,211F0000,10056,18440,00,02
D,27193205,1038,903,0,3281,339,-25,-24,0,26,0,01,12,2,2200,21,27193284,211F0000,10056,19477,00,02
D,27194137,932,903,0,3281,272,-25,-24,0,26,0,01,12,2,2200,21,27194198,211F0000,10056,20385,00,02
D,27195176,1039,904,1,3280,315,-25,-32,0,26,0,01,12,2,2200,21,27195246,211F0000,10056,21434,00,02
D,27196178,1002,904,0,3280,317,-25,-32,0,27,0,01,12,2,2200,21,27196267,211F0000,10056,22460,00,02
D,27197222,1044,904,0,3280,356,-25,-32,0,27,0,01,12,2,2200,21,27197296,211F0000,10056,23488,00,02
D,27198178,956,904,0,3280,310,-26,-33,0,27,0,01,12,2,2200,21,27198255,211F0000,10056,24444,00,02
D,27199173,995,904,0,3280,310,-26,-31,0,27,0,01,12,2,2200,21,27199236,211F0000,10056,25424,00,02
D,27200239,1066,904,0,3280,381,-26,-24,0,27,0,01,12,2,2200,21,27200342,211F0000,10056,26538,00,02
D,27201145,906,904,0,3280,288,-26,-24,0,27,0,01,12,2,2200,21,27201201,211F0000,10056,27387,00,02
D,27202113,968,904,0,3280,253,-26,-24,0,27,0,01,12,2,2200,21,27202169,211F0000,10056,28353,00,02
D,27203114,1001,905,1,3279,253,-26,-32,0,27,0,01,12,2,2200,21,27203167,211F0000,10056,29350,00,02
D,27204142,1028,905,0,3279,285,-26,-32,0,27,0,01,12,2,2200,21,27204212,211F0000,10056,30401,00,02
D,27205153,1011,905,0,3279,289,-26,-32,0,27,0,01,12,2,2200,22,27205208,211F0000,10056,31392,00,02
D,27206115,962,905,0,3279,251,-27,-32,0,27,0,01,12,2,2200,22,27206171,211F0000,10056,32355,00,02
D,27207118,1003,905,0,3279,256,-27,-32,0,27,0,01,12,2,2200,22,27207166,211F0000,10056,33349,00,02
D,27208162,1044,905,0,3279,292,-27,-32,0,27,0,01,12,2,2200,22,27208239,211F0000,10056,34426,00,02
D,27209190,1028,905,0,3279,327,-27,-24,0,27,0,01,12,2,2200,22,27209290,211F0000,10056,35493,00,02
D,27210255,1065,905,0,3279,395,-27,-24,0,27,0,01,12,2,2200,22,27210366,211F0000,10056,36576,00,02
D,27211210,955,905,0,3279,350,-27,-24,0,27,0,01,12,2,2200,22,27211280,211F0000,10056,37469,00,02
D,27212188,978,905,0,3279,319,-27,-24,0,27,0,01,12,2,2200,22,27212273,211F0000,10056,38466,00,02
D,27213208,1020,906,1,3278,343,-27,-32,0,27,0,01,12,2,2200,22,27213282,211F0000,10056,39473,00,02
D,27214133,925,906,0,3278,272,-27,-31,0,27,0,01,12,2,2200,22,27214200,211F0000,10056,40388,00,02
D,27215186,1053,906,0,3278,318,-27,-33,0,27,0,01,12,2,2200,22,27215252,211F0000,10056,41441,00,02
D,27216198,1012,906,0,3278,327,-27,-32,0,28,0,01,12,2,2200,22,27216292,211F0000,10056,42485,00,02
D,27217212,1014,906,0,3278,357,-27,-24,0,28,0,01,12,2,2200,23,27217284,211F0000,10056,43476,00,02
D,27218165,953,906,0,3278,309,-27,-24,0,28,0,01,12,2,2200,23,27218242,211F0000,10056,44433,00,02
D,27219184,1019,906,0,3278,321,-27,-24,0,28,0,01,12,2,2200,23,27219248,211F0000,10056,45435,00,02
D,27220248,1064,906,0,3278,381,-27,-24,0,28,0,01,12,2,2200,23,27220348,211F0000,10056,46552,00,02
D,27221150,902,906,0,3278,283,-27,-24,0,28,0,01,12,2,2200,23,27221204,211F0000,10056,47387,00,02
D,27222111,961,907,1,3277,254,-27,-32,0,28,0,01,12,2,2200,23,27222162,211F0000,10056,48346,00,02
D,27223123,1012,907,0,3277,256,-27,-32,0,28,0,01,12,2,2200,23,27223176,211F0000,10056,49359,00,02
